(149605, 547, 149604)
(149609, 116841, 93440)
(149609, 1641, 149600)
(149617, 25615, 147408)
(149617, 2735, 149592)
(149617, 108145, 103392)
(149617, 122705, 85608)
(149621, 43821, 143060)
(149621, 148371, 19300)
(149629, 3829, 149580)
(149645, 4923, 149564)
(149645, 142203, 46604)
(149657, 115335, 95368)
(149657, 133095, 68432)
(149665, 145247, 36096)
(149665, 87007, 121776)
(149665, 92543, 117624)
(149665, 6017, 149544)
(149669, 146781, 29260)
(149669, 77469, 128060)
(149669, 36381, 145180)
(149669, 124131, 83620)
(149689, 7111, 149520)
(149713, 26705, 147312)
(149717, 8205, 149492)
(149725, 84203, 123804)
(149725, 113813, 97284)
(149725, 148267, 20844)
(149725, 137557, 59124)
(149729, 139071, 55480)
(149741, 125541, 81620)
(149741, 102309, 109340)
(149749, 9299, 149460)
(149773, 135995, 62748)
(149773, 106555, 105252)
(149773, 149765, 1548)
(149773, 51205, 140748)
(149785, 10393, 149424)
(149785, 44903, 142896)
(149785, 149753, 3096)
(149785, 140537, 51816)
(149813, 27795, 147212)
(149813, 112275, 99188)
(149825, 97983, 113344)
(149825, 70623, 132136)
(149825, 11487, 149384)
(149825, 143553, 42896)
(149833, 149705, 6192)
(149833, 126935, 79608)
(149837, 148155, 22388)
(149857, 66625, 134232)
(149857, 145055, 37632)
(149861, 74589, 129980)
(149869, 149669, 7740)
(149869, 12581, 149340)
(149873, 134385, 66352)
(149893, 141955, 48132)
(149909, 57459, 138460)
(149917, 28885, 147108)
(149917, 13675, 149292)
(149921, 110721, 101080)
(149945, 128313, 77584)
(149945, 38553, 144904)
(149953, 45985, 142728)
(149957, 62595, 136268)
(149957, 148035, 23932)
(149965, 52283, 140556)
(149965, 100667, 111156)
(149965, 78523, 127764)
(149965, 149573, 10836)
(149969, 14769, 149240)
(149993, 90825, 119368)
(150001, 88049, 121440)
(150025, 93577, 117264)
(150025, 132727, 69936)
(150025, 149513, 12384)
(150025, 15863, 149184)
(150041, 137241, 60640)
(150049, 85249, 123480)
(150049, 109151, 102960)
(150053, 143325, 44428)
(150061, 140261, 53340)
(150065, 119313, 91016)
(150065, 120783, 89056)
(150077, 129675, 75548)
(150085, 122237, 87084)
(150085, 16957, 149124)
(150085, 147907, 25476)
(150085, 117827, 92964)
(150089, 39639, 144760)
(150097, 96305, 115128)
(150109, 67691, 133980)
(150109, 135659, 64260)
(150125, 58533, 138244)
(150125, 47067, 142556)
(150137, 82425, 125488)
(150137, 31065, 146888)
(150145, 75647, 129696)
(150145, 103327, 108936)
(150149, 18051, 149060)
(150149, 141699, 49660)
(150169, 149369, 15480)
(150193, 63665, 136032)
(150197, 107565, 104828)
(150209, 99009, 112960)
(150217, 19145, 148992)
(150221, 147771, 27020)
(150229, 134029, 67860)
(150229, 131021, 73500)
(150253, 149285, 17028)
(150253, 32155, 146772)
(150265, 113273, 98736)
(150265, 79577, 127464)
(150265, 144647, 40704)
(150265, 126503, 81096)
(150289, 143089, 45960)
(150289, 20239, 148920)
(150301, 48149, 142380)
(150329, 138471, 58520)
(150341, 146109, 35420)
(150341, 89091, 121100)
(150361, 101689, 110760)
(150361, 54439, 140160)
(150365, 147627, 28564)
(150365, 127893, 79076)
(150365, 21333, 148844)
(150365, 72747, 131596)
(150365, 105963, 106684)
(150365, 136917, 62156)
(150365, 111723, 100636)
(150365, 68757, 133724)
(150373, 33245, 146652)
(150377, 86295, 123152)
(150389, 41811, 144460)
(150389, 94611, 116900)
(150401, 132351, 71440)
(150413, 141435, 51188)
(150433, 76705, 129408)
(150433, 64735, 135792)
(150445, 149093, 20124)
(150445, 22427, 148764)
(150473, 97335, 114752)
(150481, 49231, 142200)
(150481, 144431, 42240)
(150485, 110157, 102524)
(150485, 129267, 77044)
(150497, 34335, 146528)
(150517, 147475, 30108)
(150529, 145921, 36960)
(150529, 23521, 148680)
(150533, 142845, 47492)
(150545, 42897, 144304)
(150545, 150543, 776)
(150553, 150535, 2328)
(150553, 148985, 21672)
(150553, 120295, 90528)
(150553, 104345, 108528)
(150565, 118813, 92484)
(150565, 55517, 139956)
(150569, 150519, 3880)
(150569, 60681, 137800)
(150589, 123211, 86580)
(150593, 133665, 69368)
(150593, 150495, 5432)
(150617, 24615, 148592)
(150625, 69823, 133464)
(150625, 150463, 6984)
(150637, 139685, 56388)
(150637, 124645, 84588)
(150641, 73809, 131320)
(150641, 138159, 60040)
(150649, 115801, 96360)
(150665, 50313, 142016)
(150665, 150423, 8536)
(150677, 65805, 135548)
(150677, 147315, 31652)
(150685, 90133, 120756)
(150685, 141163, 52716)
(150697, 136585, 63672)
(150701, 92901, 118660)
(150701, 549, 150700)
(150709, 87341, 122820)
(150709, 25709, 148500)
(150713, 2745, 150688)
(150713, 150375, 10088)
(150721, 114271, 98280)
(150725, 77763, 129116)
(150725, 3843, 150676)
(150757, 95645, 116532)
(150757, 36515, 146268)
(150761, 6039, 150640)
(150761, 102711, 110360)
(150769, 150319, 11640)
(150785, 142593, 49024)
(150785, 131967, 72944)
(150785, 106977, 106264)
(150785, 7137, 150616)
(150793, 148745, 24768)
(150793, 127465, 80568)
(150797, 61755, 137572)
(150805, 26803, 148404)
(150805, 134963, 67284)
(150833, 150255, 13192)
(150845, 9333, 150556)
(150845, 147147, 33196)
(150853, 98365, 114372)
(150853, 51395, 141828)
(150869, 45069, 143980)
(150881, 10431, 150520)
(150889, 70889, 133200)
(150893, 37605, 146132)
(150901, 128851, 78540)
(150905, 27897, 148304)
(150905, 150183, 14744)
(150925, 111163, 102084)
(150925, 148613, 26316)
(150929, 145521, 40040)
(150937, 139385, 57912)
(150937, 143975, 45312)
(150961, 137839, 61560)
(150965, 105363, 108116)
(150965, 12627, 150436)
(150965, 140883, 54244)
(150965, 133293, 70876)
(150985, 57673, 139536)
(150985, 150103, 16296)
(150989, 101061, 112180)
(151009, 28991, 148200)
(151013, 13725, 150388)
(151021, 78821, 128820)
(151021, 146971, 34740)
(151033, 38695, 145992)
(151033, 91175, 120408)
(151037, 136245, 65188)
(151037, 46155, 143812)
(151045, 52477, 141636)
(151045, 142333, 50556)
(151045, 88387, 122484)
(151045, 121277, 90036)
(151049, 119799, 92000)
(151057, 109585, 103968)
(151061, 93939, 118300)
(151061, 122739, 88060)
(151073, 118305, 93952)
(151073, 150015, 17848)
(151097, 124185, 86072)
(151097, 85575, 124528)
(151117, 30085, 148092)
(151117, 116795, 95892)
(151121, 15921, 150280)
(151141, 145309, 41580)
(151153, 125615, 84072)
(151157, 71955, 132932)
(151169, 149919, 19400)
(151177, 131575, 74448)
(151177, 143735, 46848)
(151177, 67945, 135048)
(151177, 39785, 145848)
(151181, 115269, 97820)
(151181, 17019, 150220)
(151189, 82739, 126540)
(151201, 58751, 139320)
(151205, 75933, 130756)
(151205, 146787, 36284)
(151213, 148325, 29412)
(151229, 127029, 82060)
(151229, 31179, 147980)
(151237, 99395, 113988)
(151241, 53559, 141440)
(151253, 140595, 55772)
(151265, 63903, 137104)
(151265, 113727, 99736)
(151273, 149815, 20952)
(151289, 137511, 63080)
(151313, 142065, 52088)
(151313, 19215, 150088)
(151321, 79879, 128520)
(151325, 128427, 80036)
(151325, 151317, 1556)
(151337, 151305, 3112)
(151345, 132913, 72384)
(151345, 32273, 147864)
(151357, 151285, 4668)
(151369, 148169, 30960)
(151369, 112169, 101640)
(151381, 106381, 107700)
(151385, 102087, 111784)
(151385, 92217, 120056)
(151385, 149703, 22504)
(151385, 48327, 143464)
(151385, 151257, 6224)
(151385, 20313, 150016)
(151385, 89433, 122144)
(151385, 135897, 66704)
(151397, 146595, 37828)
(151421, 151221, 7780)
(151421, 59829, 139100)
(151429, 73021, 132660)
(151433, 69015, 134792)
(151441, 129809, 78000)
(151441, 54641, 141240)
(151465, 151177, 9336)
(151465, 33367, 147744)
(151477, 41965, 145548)
(151493, 76995, 130468)
(151493, 110595, 103532)
(151505, 97713, 115784)
(151505, 149583, 24056)
(151505, 64977, 136864)
(151505, 83793, 126224)
(151517, 151125, 10892)
(151537, 120785, 91512)
(151541, 22509, 149860)
(151541, 122259, 89540)
(151549, 140299, 57300)
(151553, 119295, 93472)
(151561, 138761, 60960)
(151565, 123717, 87556)
(151565, 49413, 143284)
(151573, 104755, 109548)
(151577, 151065, 12448)
(151577, 131175, 75952)
(151589, 117789, 95420)
(151589, 141789, 53620)
(151589, 34461, 147620)
(151589, 144861, 44660)
(151597, 146395, 39372)
(151609, 125159, 85560)
(151625, 80937, 128216)
(151625, 23607, 149776)
(151633, 43055, 145392)
(151633, 149455, 25608)
(151637, 109005, 105412)
(151645, 150997, 14004)
(151645, 60907, 138876)
(151645, 116267, 97356)
(151645, 55723, 141036)
(151673, 126585, 83552)
(151681, 143231, 49920)
(151693, 70085, 134532)
(151705, 147833, 34056)
(151705, 74087, 132384)
(151717, 35555, 147492)
(151721, 150921, 15560)
(151721, 114729, 99280)
(151729, 90479, 121800)
(151733, 132525, 73892)
(151741, 135541, 68220)
(151741, 93259, 119700)
(151757, 87675, 123868)
(151757, 127995, 81532)
(151769, 149319, 27160)
(151793, 44145, 145232)
(151793, 96015, 117568)
(151801, 551, 151800)
(151801, 107399, 107280)
(151805, 150837, 17116)
(151805, 146187, 40916)
(151805, 1653, 151796)
(151805, 25803, 149596)
(151813, 2755, 151788)
(151817, 113175, 101192)
(151825, 84847, 125904)
(151825, 3857, 151776)
(151841, 4959, 151760)
(151849, 36649, 147360)
(151853, 56805, 140828)
(151853, 139995, 58828)
(151861, 129389, 79500)
(151861, 6061, 151740)
(151873, 141505, 55152)
(151873, 61985, 138648)
(151885, 7163, 151716)
(151885, 138437, 62484)
(151885, 98747, 115404)
(151885, 147653, 35604)
(151897, 150745, 18672)
(151901, 26901, 149500)
(151909, 133859, 71820)
(151913, 8265, 151688)
(151913, 149175, 28712)
(151933, 111605, 103092)
(151933, 81995, 127908)
(151937, 51585, 142912)
(151945, 9367, 151656)
(151945, 142967, 51456)
(151957, 45235, 145068)
(151957, 71155, 134268)
(151969, 136831, 66120)
(151985, 105777, 109136)
(151985, 37743, 147224)
(151985, 130767, 77456)
(151985, 75153, 132104)
(151997, 150645, 20228)
(151997, 67125, 136372)
(152017, 101455, 113208)
(152021, 11571, 151580)
(152021, 145971, 42460)
(152029, 121771, 91020)
(152041, 123241, 89040)
(152065, 149023, 30264)
(152065, 118783, 94944)
(152065, 57887, 140616)
(152065, 12673, 151536)
(152069, 144381, 47740)
(152069, 110019, 104980)
(152077, 91525, 121452)
(152081, 79119, 129880)
(152093, 88725, 123532)
(152101, 94301, 119340)
(152101, 152099, 780)
(152105, 29097, 149296)
(152105, 63063, 138416)
(152105, 150537, 21784)
(152105, 135177, 69736)
(152113, 117265, 96888)
(152113, 13775, 151488)
(152125, 126133, 85044)
(152125, 38837, 147084)
(152129, 132129, 75400)
(152129, 52671, 142720)
(152149, 85901, 125580)
(152149, 152051, 5460)
(152165, 14877, 151436)
(152165, 139683, 60356)
(152165, 97053, 117196)
(152165, 141213, 56684)
(152189, 104139, 110980)
(152197, 127555, 83028)
(152213, 30195, 149188)
(152221, 150421, 23340)
(152221, 151979, 8580)
(152225, 148863, 31816)
(152225, 108417, 106856)
(152245, 83053, 127596)
(152245, 145747, 44004)
(152249, 68199, 136120)
(152269, 99781, 115020)
(152269, 147269, 38700)
(152269, 39931, 146940)
(152269, 114181, 100740)
(152281, 58969, 140400)
(152281, 17081, 151320)
(152293, 133475, 73332)
(152297, 47415, 144728)
(152321, 144129, 49280)
(152321, 136479, 67640)
(152345, 150297, 24896)
(152345, 18183, 151256)
(152377, 112615, 102648)
(152381, 80181, 129580)
(152389, 151811, 13260)
(152393, 148695, 33368)
(152401, 106799, 108720)
(152401, 130351, 78960)
(152413, 102485, 112812)
(152413, 19285, 151188)
(152417, 41025, 146792)
(152429, 92571, 121100)
(152441, 32391, 148960)
(152461, 151739, 14820)
(152465, 140913, 58216)
(152465, 95343, 118976)
(152473, 147065, 40248)
(152473, 48505, 144552)
(152477, 145515, 45548)
(152477, 150165, 26452)
(152477, 86955, 125252)
(152477, 134805, 71252)
(152485, 20387, 151116)
(152485, 139363, 61884)
(152497, 73295, 133728)
(152497, 142415, 54528)
(152501, 60051, 140180)
(152525, 54843, 142324)
(152525, 122757, 90524)
(152533, 131725, 76908)
(152545, 119777, 94464)
(152545, 124223, 88536)
(152557, 137765, 65532)
(152557, 77285, 131532)
(152561, 84111, 127280)
(152561, 21489, 151040)
(152569, 42119, 146640)
(152569, 148519, 34920)
(152585, 125673, 86536)
(152585, 118263, 96416)
(152597, 105165, 110572)
(152617, 150025, 28008)
(152629, 151571, 17940)
(152641, 22591, 150960)
(152645, 116733, 98356)
(152645, 127107, 84524)
(152653, 49595, 144372)
(152653, 109435, 106428)
(152657, 100815, 114632)
(152681, 136119, 69160)
(152717, 145275, 47092)
(152725, 61133, 139956)
(152725, 43213, 146484)
(152725, 115187, 100284)
(152725, 23693, 150876)
(152729, 55929, 142120)
(152753, 148335, 36472)
(152765, 149877, 29564)
(152765, 70347, 135604)
(152773, 140605, 59748)
(152773, 74365, 133452)
(152777, 90825, 122848)
(152785, 93617, 120744)
(152785, 142127, 56064)
(152809, 88009, 124920)
(152813, 103515, 112412)
(152813, 139035, 63412)
(152813, 24795, 150788)
(152813, 35685, 148588)
(152821, 107821, 108300)
(152825, 129927, 80464)
(152825, 66297, 137696)
(152833, 96385, 118608)
(152837, 50685, 144188)
(152849, 143601, 52360)
(152849, 78351, 131240)
(152857, 134425, 72768)
(152885, 152877, 1564)
(152885, 44307, 146324)
(152897, 152865, 3128)
(152905, 25897, 150696)
(152905, 553, 152904)
(152905, 146633, 43344)
(152905, 137417, 67056)
(152909, 1659, 152900)
(152917, 152845, 4692)
(152917, 2765, 152892)
(152921, 149721, 31120)
(152921, 99129, 116440)
(152941, 151259, 22620)
(152945, 36783, 148456)
(152945, 4977, 152864)
(152945, 148143, 38024)
(152945, 152817, 6256)
(152953, 62215, 139728)
(152965, 6083, 152844)
(152965, 145027, 48636)
(152981, 152781, 7820)
(152989, 7189, 152820)
(152993, 82305, 128968)
(153001, 26999, 150600)
(153017, 122265, 92008)
(153017, 8295, 152792)
(153025, 123743, 90024)
(153025, 152737, 9384)
(153029, 71421, 135340)
(153029, 120771, 93980)
(153049, 135751, 70680)
(153049, 9401, 152760)
(153049, 101849, 114240)
(153049, 45401, 146160)
(153053, 125205, 88028)
(153053, 75435, 133172)
(153061, 119261, 95940)
(153061, 151139, 24180)
(153073, 67375, 137448)
(153077, 152685, 10948)
(153085, 10507, 152724)
(153085, 110453, 105996)
(153085, 132683, 76356)
(153085, 149557, 32676)
(153089, 140289, 61280)
(153101, 28101, 150500)
(153101, 126651, 86020)
(153113, 117735, 97888)
(153133, 146405, 44892)
(153137, 152625, 12512)
(153145, 147943, 39576)
(153145, 89063, 124584)
(153145, 94663, 120384)
(153145, 79417, 130944)
(153149, 58101, 141700)
(153149, 138699, 64940)
(153169, 128081, 84000)
(153169, 12719, 152640)
(153185, 116193, 99824)
(153185, 63297, 139496)
(153205, 152557, 14076)
(153205, 86227, 126636)
(153205, 97427, 118236)
(153205, 29203, 150396)
(153217, 13825, 152592)
(153217, 46495, 145992)
(153217, 52865, 143808)
(153217, 104545, 112008)
(153221, 38979, 148180)
(153221, 144771, 50180)
(153245, 134037, 74284)
(153245, 108843, 107876)
(153257, 149385, 34232)
(153257, 129495, 81968)
(153269, 14931, 152540)
(153277, 114635, 101748)
(153281, 152481, 15640)
(153305, 83367, 128656)
(153305, 100167, 116056)
(153313, 30305, 150288)
(153325, 16037, 152484)
(153325, 68453, 137196)
(153337, 76505, 132888)
(153353, 147735, 41128)
(153365, 40077, 148036)
(153365, 152397, 17204)
(153365, 59187, 141484)
(153365, 130893, 79924)
(153385, 17143, 152424)
(153385, 141527, 59136)
(153389, 113061, 103660)
(153389, 47589, 145820)
(153409, 143041, 55440)
(153413, 139965, 62812)
(153413, 53955, 143612)
(153421, 64379, 139260)
(153437, 149205, 35788)
(153445, 80483, 130644)
(153445, 102883, 113844)
(153449, 18249, 152360)
(153457, 152305, 18768)
(153469, 150731, 28860)
(153485, 90117, 124244)
(153485, 144507, 51724)
(153493, 132275, 77868)
(153493, 138355, 66468)
(153509, 95709, 120020)
(153521, 111471, 105560)
(153529, 124729, 89520)
(153533, 87285, 126308)
(153541, 32509, 150060)
(153541, 120259, 95460)
(153557, 152205, 20332)
(153565, 48683, 145644)
(153565, 126187, 87516)
(153569, 73569, 134800)
(153569, 147519, 42680)
(153581, 98469, 117860)
(153581, 69531, 136940)
(153589, 20461, 152220)
(153613, 145925, 47988)
(153613, 55045, 143412)
(153625, 149017, 37344)
(153625, 136697, 70104)
(153641, 133641, 75800)
(153649, 117199, 99360)
(153661, 65461, 139020)
(153661, 33611, 149940)
(153665, 21567, 152144)
(153665, 42273, 147736)
(153665, 153663, 784)
(153665, 152097, 21896)
(153673, 109865, 107448)
(153673, 153655, 2352)
(153689, 153639, 3920)
(153697, 129055, 83472)
(153697, 141215, 60672)
(153701, 142749, 56980)
(153733, 115645, 101292)
(153745, 139633, 64344)
(153745, 153583, 7056)
(153745, 49777, 145464)
(153745, 22673, 152064)
(153749, 81549, 130340)
(153757, 144235, 53268)
(153781, 151981, 23460)
(153781, 150419, 31980)
(153785, 34713, 149816)
(153785, 153543, 8624)
(153793, 130465, 81432)
(153793, 147295, 44232)
(153809, 61359, 141040)
(153809, 134991, 73720)
(153817, 56135, 143208)
(153821, 148821, 38900)
(153821, 43371, 147580)
(153829, 23779, 151980)
(153829, 91171, 123900)
(153833, 93975, 121792)
(153833, 153495, 10192)
(153841, 70609, 136680)
(153845, 103917, 113444)
(153845, 74643, 134524)
(153845, 108243, 109324)
(153845, 138003, 67996)
(153865, 145673, 49536)
(153865, 88343, 125976)
(153877, 96755, 119652)
(153889, 153439, 11760)
(153905, 151857, 25024)
(153905, 66543, 138776)
(153913, 35815, 149688)
(153917, 78645, 132308)
(153917, 24885, 151892)
(153929, 50871, 145280)
(153941, 85491, 128020)
(153949, 150251, 33540)
(153953, 153375, 13328)
(153961, 112489, 105120)
(153961, 99511, 117480)
(153997, 136325, 71628)
(154001, 142449, 58520)
(154009, 25991, 151800)
(154009, 122759, 93000)
(154013, 124245, 91012)
(154013, 555, 154012)
(154025, 148617, 40456)
(154025, 121257, 94976)
(154025, 153303, 14896)
(154025, 147063, 45784)
(154037, 106605, 111188)
(154037, 143955, 54812)
(154037, 62445, 140812)
(154037, 3885, 153988)
(154045, 133237, 77316)
(154045, 36917, 149556)
(154057, 82615, 130032)
(154061, 119739, 96940)
(154073, 6105, 153952)
(154081, 127169, 87000)
(154085, 139293, 65876)
(154085, 102243, 115276)
(154097, 7215, 153928)
(154117, 118205, 98892)
(154117, 51965, 145092)
(154145, 45567, 147256)
(154145, 128607, 84976)
(154153, 67625, 138528)
(154157, 9435, 153868)
(154177, 151585, 28152)
(154177, 92225, 123552)
(154181, 38019, 149420)
(154193, 116655, 100832)
(154193, 153135, 18032)
(154193, 95025, 121432)
(154193, 10545, 153832)
(154201, 89401, 125640)
(154201, 134599, 75240)
(154205, 28203, 151604)
(154205, 137643, 69524)
(154213, 79715, 132012)
(154229, 130029, 82940)
(154237, 148405, 42012)
(154237, 58315, 142788)
(154249, 97801, 119280)
(154249, 104951, 113040)
(154265, 86553, 127696)
(154265, 146823, 47336)
(154277, 12765, 153748)
(154289, 115089, 102760)
(154289, 153039, 19600)
(154309, 142141, 60060)
(154309, 149891, 36660)
(154309, 53059, 144900)
(154309, 29309, 151500)
(154313, 46665, 147088)
(154321, 39121, 149280)
(154325, 143667, 56356)
(154325, 151437, 29716)
(154333, 131435, 80892)
(154345, 100553, 117096)
(154345, 140567, 63744)
(154369, 83681, 129720)
(154373, 72765, 136148)
(154393, 145145, 52632)
(154393, 152935, 21168)
(154405, 68707, 138276)
(154405, 113507, 104676)
(154409, 76791, 133960)
(154417, 30415, 151392)
(154433, 138945, 67408)
(154433, 16095, 153592)
(154453, 107635, 110772)
(154453, 154445, 1572)
(154457, 148185, 43568)
(154457, 132825, 78832)
(154465, 154433, 3144)
(154465, 40223, 149136)
(154481, 151281, 31280)
(154481, 103281, 114880)
(154493, 17205, 153532)
(154501, 149699, 38220)
(154505, 54153, 144704)
(154505, 152823, 22736)
(154505, 64617, 140344)
(154505, 123753, 92504)
(154513, 80785, 131712)
(154513, 146575, 48888)
(154513, 122255, 94488)
(154513, 154385, 6288)
(154529, 31521, 151280)
(154529, 93279, 123200)
(154541, 90459, 125300)
(154541, 120741, 96460)
(154549, 154349, 7860)
(154549, 126701, 88500)
(154573, 137275, 71052)
(154589, 119211, 98420)
(154601, 128151, 86480)
(154601, 134199, 76760)
(154613, 41325, 148988)
(154621, 143371, 57900)
(154625, 98847, 118904)
(154625, 152703, 24304)
(154645, 32627, 151164)
(154645, 73843, 135876)
(154645, 151117, 32844)
(154645, 154253, 11004)
(154657, 117665, 100368)
(154657, 105985, 112632)
(154661, 69789, 138020)
(154661, 48861, 146740)
(154669, 144869, 54180)
(154673, 129585, 84448)
(154673, 60495, 142352)
(154681, 140231, 65280)
(154685, 147957, 45124)
(154685, 84747, 129404)
(154697, 110295, 108472)
(154697, 77865, 133672)
(154705, 154193, 12576)
(154705, 55247, 144504)
(154733, 101595, 116708)
(154745, 65703, 140104)
(154745, 116103, 102304)
(154753, 152575, 25872)
(154765, 135557, 74676)
(154765, 131003, 82404)
(154765, 42427, 148836)
(154765, 33733, 151044)
(154769, 146319, 50440)
(154789, 138589, 68940)
(154817, 150945, 34408)
(154817, 81855, 131408)
(154841, 49959, 146560)
(154849, 154049, 15720)
(154853, 114525, 104228)
(154853, 22755, 153172)
(154873, 108665, 110352)
(154877, 132405, 80348)
(154885, 94333, 122844)
(154885, 91517, 124956)
(154897, 61585, 142128)
(154909, 56341, 144300)
(154909, 149291, 41340)
(154921, 70871, 137760)
(154921, 43529, 148680)
(154921, 74921, 135600)
(154921, 147721, 46680)
(154925, 143067, 59444)
(154925, 88677, 127036)
(154933, 153965, 17292)
(154937, 23865, 153088)
(154949, 141501, 63140)
(154949, 136899, 72580)
(154981, 112931, 106140)
(155005, 99893, 118524)
(155005, 124747, 92004)
(155005, 123253, 93996)
(155005, 85813, 129084)
(155009, 133791, 78280)
(155017, 35945, 150792)
(155033, 146055, 51992)
(155033, 152295, 29008)
(155065, 120217, 97944)
(155065, 127687, 87984)
(155069, 107019, 112220)
(155081, 44631, 148520)
(155117, 26085, 152908)
(155117, 57435, 144092)
(155125, 557, 155124)
(155125, 153773, 20436)
(155125, 129133, 85956)
(155125, 102637, 116316)
(155129, 111321, 108040)
(155129, 1671, 155120)
(155137, 2785, 155112)
(155149, 3899, 155100)
(155149, 37051, 150660)
(155153, 138225, 70472)
(155161, 135161, 76200)
(155165, 147477, 48236)
(155165, 5013, 155084)
(155185, 6127, 155064)
(155185, 152143, 30576)
(155185, 71953, 137496)
(155185, 150577, 37536)
(155201, 75999, 135320)
(155209, 7241, 155040)
(155213, 27195, 152812)
(155213, 52155, 146188)
(155233, 153665, 22008)
(155233, 92575, 124608)
(155237, 142755, 60988)
(155237, 155235, 788)
(155237, 8355, 155012)
(155237, 67875, 139612)
(155245, 95387, 122484)
(155245, 155227, 2364)
(155245, 45733, 148356)
(155245, 144293, 57276)
(155261, 89739, 126700)
(155261, 155211, 3940)
(155269, 9469, 154980)
(155285, 80013, 133084)
(155285, 155187, 5516)
(155285, 38157, 150524)
(155285, 105357, 114076)
(155297, 98175, 120328)
(155297, 109695, 109928)
(155305, 115543, 103776)
(155305, 145783, 53544)
(155305, 10583, 154944)
(155305, 131977, 81864)
(155317, 155155, 7092)
(155329, 58529, 143880)
(155329, 86879, 128760)
(155333, 136515, 74108)
(155345, 11697, 154904)
(155345, 151983, 32144)
(155357, 63765, 141668)
(155357, 155115, 8668)
(155377, 139535, 68352)
(155381, 150381, 39100)
(155389, 12811, 154860)
(155389, 100939, 118140)
(155405, 53253, 145996)
(155405, 155067, 10244)
(155413, 46835, 148188)
(155417, 147225, 49792)
(155417, 29415, 152608)
(155425, 39263, 150384)
(155425, 113953, 105696)
(155437, 13925, 154812)
(155437, 83995, 130788)
(155453, 73035, 137228)
(155461, 155011, 11820)
(155473, 153425, 25152)
(155489, 68961, 139360)
(155489, 15039, 154760)
(155501, 124251, 93500)
(155509, 125741, 91500)
(155513, 122745, 95488)
(155513, 151815, 33712)
(155521, 103679, 115920)
(155525, 154947, 13396)
(155525, 137853, 72004)
(155537, 127215, 89488)
(155545, 143993, 58824)
(155545, 121223, 97464)
(155545, 59623, 143664)
(155545, 16153, 154704)
(155557, 142435, 62532)
(155569, 40369, 150240)
(155581, 148619, 46020)
(155585, 81087, 132784)
(155585, 145503, 55096)
(155585, 93633, 124256)
(155585, 150177, 40664)
(155593, 64855, 141432)
(155597, 119685, 99428)
(155597, 154875, 14972)
(155605, 153293, 26724)
(155605, 17267, 154644)
(155609, 96441, 122120)
(155621, 140829, 66220)
(155653, 130115, 85428)
(155657, 87945, 128432)
(155669, 18381, 154580)
(155669, 118131, 101380)
(155677, 146965, 51348)
(155677, 154795, 16548)
(155689, 151639, 35280)
(155693, 106395, 113668)
(155717, 41475, 150092)
(155725, 136123, 75636)
(155725, 74117, 136956)
(155737, 19495, 154512)
(155737, 139175, 69888)
(155741, 131541, 83380)
(155753, 85065, 130472)
(155753, 32745, 152272)
(155761, 116561, 103320)
(155761, 49039, 147840)
(155765, 60717, 143444)
(155765, 154707, 18124)
(155773, 78155, 134748)
(155777, 101985, 117752)
(155797, 149965, 42228)
(155801, 55449, 145600)
(155809, 20609, 154440)
(155821, 148379, 47580)
(155833, 65945, 141192)
(155849, 132951, 81320)
(155861, 154611, 19700)
(155873, 33855, 152152)
(155873, 114975, 105248)
(155873, 151455, 36848)
(155873, 145215, 56648)
(155885, 21723, 154364)
(155885, 142107, 64076)
(155893, 153005, 29868)
(155905, 137473, 73536)
(155905, 109087, 111384)
(155921, 104721, 115520)
(155941, 50141, 147660)
(155941, 94691, 123900)
(155945, 146697, 52904)
(155945, 91863, 126016)
(155965, 22837, 154284)
(155965, 154507, 21276)
(155977, 134345, 79248)
(155977, 97495, 121752)
(155989, 61811, 143220)
(155989, 89011, 128100)
(156001, 125249, 93000)
(156001, 75199, 136680)
(156005, 113373, 107164)
(156005, 123747, 94996)
(156005, 56547, 145396)
(156005, 71133, 138844)
(156017, 149745, 43792)
(156017, 126735, 90992)
(156029, 156021, 1580)
(156029, 122229, 96980)
(156041, 156009, 3160)
(156049, 152849, 31440)
(156049, 23951, 154200)
(156053, 128205, 88972)
(156053, 100275, 119572)
(156061, 155989, 4740)
(156073, 86135, 130152)
(156073, 120695, 98952)
(156077, 67035, 140948)
(156077, 154395, 22852)
(156089, 155961, 6320)
(156109, 129659, 86940)
(156125, 51243, 147476)
(156125, 135723, 77164)
(156137, 119145, 100912)
(156137, 25065, 154112)
(156157, 111755, 109068)
(156169, 143369, 61920)
(156169, 155881, 9480)
(156169, 103031, 117360)
(156169, 144919, 58200)
(156185, 131097, 84896)
(156185, 44793, 149624)
(156197, 83235, 132172)
(156197, 154275, 24428)
(156217, 62905, 142992)
(156221, 141771, 65620)
(156221, 117579, 102860)
(156221, 155829, 11060)
(156221, 146421, 54460)
(156229, 26179, 154020)
(156241, 559, 156240)
(156245, 149517, 45356)
(156245, 1677, 156236)
(156253, 2795, 156228)
(156257, 37185, 151768)
(156265, 3913, 156216)
(156265, 151063, 39984)
(156269, 72219, 138580)
(156281, 155769, 12640)
(156281, 132519, 82840)
(156281, 5031, 156200)
(156281, 76281, 136400)
(156293, 137085, 75068)
(156293, 92925, 125668)
(156301, 95749, 123540)
(156301, 6149, 156180)
(156325, 115997, 104796)
